"dateTime","dataTraffic"
"2020-02-25T12:01:25.10Z","15464.0"
"2020-02-25T12:01:25.10Z","20429.0"
"2020-02-25T12:01:25.20Z","322.0"
"2020-02-25T12:01:25.30Z","413100.0"
"2020-02-25T12:01:25.30Z","261843.0"
"2020-02-25T12:01:25.30Z","135678.0"
"2020-02-25T12:01:25.40Z","13455.0"
"2020-02-25T12:01:25.60Z","915.0"
"2020-02-25T12:01:25.90Z","915.0"
"2020-02-25T12:01:25.110Z","5037.0"
"2020-02-25T12:01:25.110Z","2177.0"
"2020-02-25T12:01:25.320Z","156.0"
"2020-02-25T12:01:25.320Z","322.0"
"2020-02-25T12:01:25.320Z","28444.0"
"2020-02-25T12:01:25.330Z","17978.0"
"2020-02-25T12:01:25.470Z","709962.0"
"2020-02-25T12:01:25.480Z","314739.0"
"2020-02-25T12:01:26.590Z","130.0"
"2020-02-25T12:01:26.590Z","640.0"
"2020-02-25T12:01:26.630Z","38896.0"
"2020-02-25T12:01:26.670Z","983.0"
"2020-02-25T12:01:26.710Z","11081.0"
"2020-02-25T12:01:26.800Z","10705.0"
"2020-02-25T12:01:27.10Z","1031.0"
"2020-02-25T12:01:27.10Z","972.0"
"2020-02-25T12:01:27.110Z","142.0"
"2020-02-25T12:01:27.110Z","142.0"
"2020-02-25T12:01:27.110Z","322.0"
"2020-02-25T12:01:27.110Z","124.0"
"2020-02-25T12:01:27.120Z","848.0"
"2020-02-25T12:01:27.120Z","124.0"
"2020-02-25T12:01:27.120Z","140.0"
"2020-02-25T12:01:27.120Z","140.0"
"2020-02-25T12:01:27.120Z","8687.0"
"2020-02-25T12:01:27.160Z","6794.0"
"2020-02-25T12:01:27.720Z","144.0"
"2020-02-25T12:01:27.720Z","784.0"
"2020-02-25T12:01:27.730Z","150.0"
"2020-02-25T12:01:27.730Z","1060.0"
"2020-02-25T12:01:27.730Z","154.0"
"2020-02-25T12:01:27.730Z","168.0"
"2020-02-25T12:01:27.730Z","120.0"
"2020-02-25T12:01:27.740Z","430.0"
"2020-02-25T12:01:30.440Z","204.0"
"2020-02-25T12:01:30.440Z","810.0"
"2020-02-25T12:01:35.540Z","2824.0"
"2020-02-25T12:01:35.580Z","9271.0"
"2020-02-25T12:01:38.850Z","16936.0"
"2020-02-25T12:01:38.890Z","5929.0"
"2020-02-25T12:01:38.980Z","7498.0"
"2020-02-25T12:01:39.20Z","3058.0"
"2020-02-25T12:01:39.60Z","168.0"
"2020-02-25T12:01:39.80Z","723.0"
"2020-02-25T12:01:39.330Z","5340.0"
"2020-02-25T12:01:39.330Z","649.0"
"2020-02-25T12:01:39.340Z","2877.0"
"2020-02-25T12:01:39.350Z","58610.0"
"2020-02-25T12:01:39.460Z","1339.0"
"2020-02-25T12:01:39.470Z","9082.0"
"2020-02-25T12:01:40.240Z","3961.0"
"2020-02-25T12:01:40.260Z","22973.0"
"2020-02-25T12:01:40.330Z","138.0"
"2020-02-25T12:01:40.330Z","314.0"
"2020-02-25T12:01:40.350Z","138.0"
"2020-02-25T12:01:40.350Z","236.0"
"2020-02-25T12:01:40.460Z","2224.0"
"2020-02-25T12:01:40.590Z","14137.0"
"2020-02-25T12:01:43.20Z","256.0"
"2020-02-25T12:01:43.40Z","300.0"
"2020-02-25T12:01:43.760Z","110.0"
"2020-02-25T12:01:43.760Z","442.0"
"2020-02-25T12:01:43.760Z","619.0"
"2020-02-25T12:01:43.760Z","184338.0"
"2020-02-25T12:01:43.770Z","508783.0"
"2020-02-25T12:01:43.810Z","359.0"
"2020-02-25T12:01:43.900Z","5056.0"
"2020-02-25T12:01:43.940Z","2149.0"
"2020-02-25T12:01:44.220Z","23454.0"
"2020-02-25T12:01:44.220Z","60276.0"
"2020-02-25T12:01:44.220Z","74134.0"
"2020-02-25T12:01:44.230Z","120.0"
"2020-02-25T12:01:44.230Z","532.0"
"2020-02-25T12:01:44.230Z","8580.0"
"2020-02-25T12:01:44.240Z","62844.0"
"2020-02-25T12:01:44.240Z","123168.0"
"2020-02-25T12:01:44.240Z","178064.0"
"2020-02-25T12:01:44.240Z","333210.0"
"2020-02-25T12:01:44.340Z","122.0"
"2020-02-25T12:01:44.340Z","498.0"
"2020-02-25T12:01:44.350Z","120.0"
"2020-02-25T12:01:44.350Z","420.0"
"2020-02-25T12:01:44.350Z","3132.0"
